Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Mouse	Serotonergic synapse	2/132	3.811749e-01	5.640217e-01	0	0	1.528361e+00	1.474099e+00	GNGT2;GNG2
KEGG_2019_Mouse	Tryptophan metabolism	1/48	3.830614e-01	5.640217e-01	0	0	2.111943e+00	2.026536e+00	INMT
KEGG_2019_Mouse	Estrogen signaling pathway	2/134	3.882699e-01	5.640217e-01	0	0	1.505051e+00	1.423860e+00	CREB3L1;BCL2
KEGG_2019_Mouse	Cholesterol metabolism	1/49	3.892456e-01	5.640217e-01	0	0	2.067839e+00	1.951099e+00	LPL
KEGG_2019_Mouse	Malaria	1/49	3.892456e-01	5.640217e-01	0	0	2.067839e+00	1.951099e+00	ACKR1
KEGG_2019_Mouse	Notch signaling pathway	1/49	3.892456e-01	5.640217e-01	0	0	2.067839e+00	1.951099e+00	JAG1
KEGG_2019_Mouse	Purine metabolism	2/136	3.953292e-01	5.640217e-01	0	0	1.482436e+00	1.375755e+00	PNP;XDH
KEGG_2019_Mouse	Arginine and proline metabolism	1/50	3.953682e-01	5.640217e-01	0	0	2.025536e+00	1.879571e+00	GATM
KEGG_2019_Mouse	Cysteine and methionine metabolism	1/50	3.953682e-01	5.640217e-01	0	0	2.025536e+00	1.879571e+00	LDHB
KEGG_2019_Mouse	Fatty acid degradation	1/50	3.953682e-01	5.640217e-01	0	0	2.025536e+00	1.879571e+00	ADH1
KEGG_2019_Mouse	N-Glycan biosynthesis	1/50	3.953682e-01	5.640217e-01	0	0	2.025536e+00	1.879571e+00	MAN1A
KEGG_2019_Mouse	Signaling pathways regulating pluripotency of stem cells	2/137	3.988450e-01	5.650304e-01	0	0	1.471380e+00	1.352467e+00	BMP4;KLF4
KEGG_2019_Mouse	Epstein-Barr virus infection	3/229	4.021216e-01	5.657435e-01	0	0	1.318943e+00	1.201559e+00	CCND1;BCL2;RUNX3
KEGG_2019_Mouse	Amyotrophic lateral sclerosis (ALS)	1/52	4.074306e-01	5.692866e-01	0	0	1.945906e+00	1.747199e+00	BCL2
KEGG_2019_Mouse	Glycosaminoglycan biosynthesis	1/53	4.133717e-01	5.736587e-01	0	0	1.908388e+00	1.685885e+00	CHPF
KEGG_2019_Mouse	Measles	2/144	4.231821e-01	5.801382e-01	0	0	1.398350e+00	1.202515e+00	CCND1;BCL2
KEGG_2019_Mouse	Regulation of lipolysis in adipocytes	1/56	4.308418e-01	5.801382e-01	0	0	1.804020e+00	1.519011e+00	IRS2
KEGG_2019_Mouse	Breast cancer	2/147	4.334576e-01	5.801382e-01	0	0	1.369209e+00	1.144606e+00	JAG1;CCND1
KEGG_2019_Mouse	Ovarian steroidogenesis	1/57	4.365494e-01	5.801382e-01	0	0	1.771716e+00	1.468493e+00	BMP6
KEGG_2019_Mouse	Phospholipase D signaling pathway	2/149	4.402537e-01	5.801382e-01	0	0	1.350443e+00	1.107909e+00	PDGFA;AGT
KEGG_2019_Mouse	Endometrial cancer	1/58	4.422000e-01	5.801382e-01	0	0	1.740545e+00	1.420272e+00	CCND1
KEGG_2019_Mouse	Pyrimidine metabolism	1/58	4.422000e-01	5.801382e-01	0	0	1.740545e+00	1.420272e+00	PNP
KEGG_2019_Mouse	Gastric cancer	2/150	4.436351e-01	5.801382e-01	0	0	1.341250e+00	1.090105e+00	CCND1;BCL2
KEGG_2019_Mouse	Retrograde endocannabinoid signaling	2/150	4.436351e-01	5.801382e-01	0	0	1.341250e+00	1.090105e+00	GNGT2;GNG2
KEGG_2019_Mouse	Oxytocin signaling pathway	2/154	4.570468e-01	5.923950e-01	0	0	1.305688e+00	1.022314e+00	CCND1;NFATC1
KEGG_2019_Mouse	Glycerolipid metabolism	1/61	4.588157e-01	5.923950e-01	0	0	1.653266e+00	1.288071e+00	LPL
KEGG_2019_Mouse	Basal cell carcinoma	1/63	4.696183e-01	6.004297e-01	0	0	1.599773e+00	1.209165e+00	BMP4
KEGG_2019_Mouse	Central carbon metabolism in cancer	1/64	4.749389e-01	6.004297e-01	0	0	1.574300e+00	1.172175e+00	SLC1A5
KEGG_2019_Mouse	Glutathione metabolism	1/64	4.749389e-01	6.004297e-01	0	0	1.574300e+00	1.172175e+00	GPX3
KEGG_2019_Mouse	Hepatitis C	2/160	4.768118e-01	6.004297e-01	0	0	1.255722e+00	9.300295e-01	SOCS3;CCND1
KEGG_2019_Mouse	Non-small cell lung cancer	1/66	4.854212e-01	6.052423e-01	0	0	1.525705e+00	1.102686e+00	CCND1
KEGG_2019_Mouse	Human papillomavirus infection	4/360	4.865673e-01	6.052423e-01	0	0	1.114653e+00	8.029734e-01	JAG1;CCND1;LAMC3;CREB3L1
KEGG_2019_Mouse	Acute myeloid leukemia	1/69	5.007555e-01	6.138037e-01	0	0	1.458173e+00	1.008527e+00	CCND1
KEGG_2019_Mouse	Type I diabetes mellitus	1/69	5.007555e-01	6.138037e-01	0	0	1.458173e+00	1.008527e+00	HSPD1
KEGG_2019_Mouse	Influenza A	2/168	5.024766e-01	6.138037e-01	0	0	1.194718e+00	8.222126e-01	SOCS3;IL33
KEGG_2019_Mouse	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/72	5.156351e-01	6.224234e-01	0	0	1.396348e+00	9.248793e-01	GJA1
KEGG_2019_Mouse	B cell receptor signaling pathway	1/72	5.156351e-01	6.224234e-01	0	0	1.396348e+00	9.248793e-01	NFATC1
KEGG_2019_Mouse	Bacterial invasion of epithelial cells	1/74	5.253088e-01	6.303706e-01	0	0	1.357954e+00	8.742087e-01	ARPC1B
KEGG_2019_Mouse	Pancreatic cancer	1/75	5.300734e-01	6.306198e-01	0	0	1.339536e+00	8.502566e-01	CCND1
KEGG_2019_Mouse	Chronic myeloid leukemia	1/76	5.347903e-01	6.306198e-01	0	0	1.321608e+00	8.271688e-01	CCND1
KEGG_2019_Mouse	Renin secretion	1/76	5.347903e-01	6.306198e-01	0	0	1.321608e+00	8.271688e-01	AGT
KEGG_2019_Mouse	Cardiac muscle contraction	1/78	5.440833e-01	6.306420e-01	0	0	1.287150e+00	7.834276e-01	TPM1
KEGG_2019_Mouse	Salivary secretion	1/78	5.440833e-01	6.306420e-01	0	0	1.287150e+00	7.834276e-01	LYZ2
KEGG_2019_Mouse	Salmonella infection	1/78	5.440833e-01	6.306420e-01	0	0	1.287150e+00	7.834276e-01	ARPC1B
KEGG_2019_Mouse	RNA degradation	1/83	5.665156e-01	6.529333e-01	0	0	1.208359e+00	6.866506e-01	HSPD1
KEGG_2019_Mouse	Insulin secretion	1/86	5.794443e-01	6.640822e-01	0	0	1.165534e+00	6.360151e-01	CREB3L1
KEGG_2019_Mouse	Arachidonic acid metabolism	1/89	5.919892e-01	6.746693e-01	0	0	1.125628e+00	5.901296e-01	GPX3
KEGG_2019_Mouse	Progesterone-mediated oocyte maturation	1/90	5.960875e-01	6.755659e-01	0	0	1.112924e+00	5.757911e-01	CPEB2
KEGG_2019_Mouse	Retinol metabolism	1/91	6.001449e-01	6.764064e-01	0	0	1.100503e+00	5.618991e-01	ADH1
KEGG_2019_Mouse	Proteoglycans in cancer	2/203	6.048262e-01	6.779371e-01	0	0	9.849239e-01	4.952336e-01	CCND1;ANK3
KEGG_2019_Mouse	NOD-like receptor signaling pathway	2/205	6.101706e-01	6.801902e-01	0	0	9.751207e-01	4.817259e-01	BCL2;TXNIP
KEGG_2019_Mouse	Staphylococcus aureus infection	1/95	6.159728e-01	6.829264e-01	0	0	1.053459e+00	5.104560e-01	C3
KEGG_2019_Mouse	Rap1 signaling pathway	2/209	6.206948e-01	6.844418e-01	0	0	9.560826e-01	4.559709e-01	NGFR;PDGFA
KEGG_2019_Mouse	cAMP signaling pathway	2/211	6.258747e-01	6.864432e-01	0	0	9.468368e-01	4.436926e-01	CREB3L1;NFATC1
KEGG_2019_Mouse	Choline metabolism in cancer	1/99	6.311772e-01	6.885570e-01	0	0	1.010255e+00	4.648877e-01	PDGFA
KEGG_2019_Mouse	Melanogenesis	1/100	6.348838e-01	6.889165e-01	0	0	1.000000e+00	4.543133e-01	CREB3L1
KEGG_2019_Mouse	T cell receptor signaling pathway	1/101	6.385533e-01	6.892321e-01	0	0	9.899497e-01	4.440421e-01	NFATC1
KEGG_2019_Mouse	Chagas disease (American trypanosomiasis)	1/103	6.457826e-01	6.933666e-01	0	0	9.704404e-01	4.243662e-01	C3
KEGG_2019_Mouse	C-type lectin receptor signaling pathway	1/112	6.765743e-01	7.226239e-01	0	0	8.913486e-01	3.482614e-01	NFATC1
KEGG_2019_Mouse	Lysosome	1/124	7.135255e-01	7.541928e-01	0	0	8.038975e-01	2.713452e-01	SCARB2
KEGG_2019_Mouse	Sphingolipid signaling pathway	1/124	7.135255e-01	7.541928e-01	0	0	8.038975e-01	2.713452e-01	BCL2
KEGG_2019_Mouse	Vascular smooth muscle contraction	1/140	7.563396e-01	7.953262e-01	0	0	7.107841e-01	1.984969e-01	AGT
KEGG_2019_Mouse	Systemic lupus erythematosus	1/143	7.636274e-01	7.988718e-01	0	0	6.956614e-01	1.876027e-01	C3
KEGG_2019_Mouse	Herpes simplex virus 1 infection	3/433	8.109487e-01	8.435836e-01	0	0	6.859875e-01	1.437490e-01	C3;SOCS3;BCL2
KEGG_2019_Mouse	Tight junction	1/167	8.146371e-01	8.435836e-01	0	0	5.943573e-01	1.218507e-01	CCND1
KEGG_2019_Mouse	Hepatocellular carcinoma	1/171	8.220022e-01	8.469113e-01	0	0	5.802542e-01	1.137369e-01	CCND1
KEGG_2019_Mouse	Alzheimer disease	1/175	8.290760e-01	8.499071e-01	0	0	5.667995e-01	1.062428e-01	LPL
KEGG_2019_Mouse	Phagosome	1/180	8.375262e-01	8.542767e-01	0	0	5.508268e-01	9.766308e-02	C3
KEGG_2019_Mouse	Calcium signaling pathway	1/189	8.517025e-01	8.644145e-01	0	0	5.242168e-01	8.414624e-02	CACNA1G
KEGG_2019_Mouse	Huntington disease	1/192	8.561488e-01	8.646256e-01	0	0	5.159041e-01	8.012561e-02	CREB3L1
KEGG_2019_Mouse	Thermogenesis	1/231	9.032025e-01	9.076517e-01	0	0	4.275726e-01	4.353055e-02	CREB3L1
KEGG_2019_Mouse	Endocytosis	1/269	9.342494e-01	9.342494e-01	0	0	3.662342e-01	2.490827e-02	ARPC1B
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	18/291	8.730810e-10	5.037677e-07	0	0	7.074146e+00	1.475596e+02	COL13A1;PCOLCE2;LAMC3;COL12A1;COL23A1;SDC3;PDGFA;BMP4;ADAMTS5;EFEMP1;SCUBE1;ADAMTS1;TIMP2;COL8A1;MMP19;NCAM1;AGRN;FBN1
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	8/109	1.392889e-05	4.018483e-03	0	0	8.126650e+00	9.086851e+01	ADAMTS5;SCUBE1;COL13A1;ADAMTS1;COL12A1;COL23A1;TIMP2;MMP19
Reactome_2022	Growth Hormone Receptor Signaling R-HSA-982772	4/24	8.814272e-05	1.619157e-02	0	0	2.018367e+01	1.884459e+02	GHR;SOCS3;IRS2;PRLR
Reactome_2022	RUNX3 Regulates p14-ARF R-HSA-8951936	3/10	1.122466e-04	1.619157e-02	0	0	4.305946e+01	3.916178e+02	BRD2;CCND1;RUNX3
Reactome_2022	Immune System R-HSA-168256	36/1943	2.068248e-04	2.386758e-02	0	0	2.059639e+00	1.747323e+01	TNFAIP6;ARPC1B;RORA;IRS2;PPL;LMNB1;CDC20;C3;GHR;SOCS3;CCND1;TIMP2;NCAM1;CCL19;XDH;CD55;DUSP4;ZBP1;IL33;ANXA1;GSN;IL1R2;AGL;KLHL21;NFATC1;PRLR;MID1;FBXW2;TYROBP;BCL2;TXNIP;SERPING1;UBE2O;PLEKHO2;S100A9;CRLF1
Reactome_2022	Signal Transduction R-HSA-162582	42/2465	3.478450e-04	3.345109e-02	0	0	1.906398e+00	1.518208e+01	PPP1R15A;RTKN;LAMC3;ARPC1B;PDGFA;RORA;IRS2;PTN;SLC1A5;PCSK6;LMNB1;CDC20;C3;SOCS3;GJA1;ARHGAP20;GNGT2;GNG2;CCND1;CCL7;STMN1;NCAM1;CCL19;TAC1;TNS3;CD55;GPSM3;DUSP4;NGFR;IL33;NTRK2;JAG1;ANXA1;NFATC1;RUNX3;ARL4C;CENPF;SFRP2;BCL2;FOSB;ACKR1;S100A9
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	5/67	5.556718e-04	3.858776e-02	0	0	8.162945e+00	6.118399e+01	COL13A1;PCOLCE2;COL12A1;COL23A1;COL8A1
Reactome_2022	Signaling By Interleukins R-HSA-449147	13/453	6.661234e-04	3.858776e-02	0	0	3.058824e+00	2.237234e+01	DUSP4;IL33;ANXA1;IL1R2;RORA;IRS2;LMNB1;SOCS3;CCND1;BCL2;CCL19;S100A9;CRLF1
Reactome_2022	Collagen Degradation R-HSA-1442490	4/40	6.690615e-04	3.858776e-02	0	0	1.120408e+01	8.189774e+01	COL13A1;COL12A1;COL23A1;MMP19
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	17/702	7.167269e-04	3.858776e-02	0	0	2.592278e+00	1.877021e+01	DUSP4;IL33;ANXA1;IL1R2;RORA;IRS2;PRLR;MID1;LMNB1;GHR;SOCS3;CCND1;BCL2;NCAM1;CCL19;S100A9;CRLF1
Reactome_2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	4/41	7.356418e-04	3.858776e-02	0	0	1.090072e+01	7.864614e+01	LAMC3;SDC3;PDGFA;AGRN
Reactome_2022	Retinoid Metabolism And Transport R-HSA-975634	4/43	8.826237e-04	3.917491e-02	0	0	1.034066e+01	7.272184e+01	RBP4;SDC3;LPL;AGRN
Reactome_2022	Smooth Muscle Contraction R-HSA-445355	4/43	8.826237e-04	3.917491e-02	0	0	1.034066e+01	7.272184e+01	ANXA1;TPM1;SORBS1;CACNA1G
Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	4/44	9.633623e-04	3.970429e-02	0	0	1.008163e+01	7.001776e+01	COL13A1;COL12A1;COL23A1;COL8A1
Reactome_2022	Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	4/47	1.236593e-03	4.756762e-02	0	0	9.376839e+00	6.278164e+01	RBP4;SDC3;LPL;AGRN
Reactome_2022	Collagen Formation R-HSA-1474290	5/90	2.101995e-03	7.580320e-02	0	0	5.947210e+00	3.666376e+01	COL13A1;PCOLCE2;COL12A1;COL23A1;COL8A1
Reactome_2022	RUNX3 Regulates WNT Signaling R-HSA-8951430	2/8	2.677767e-03	8.583732e-02	0	0	3.332323e+01	1.973659e+02	CCND1;RUNX3
Reactome_2022	Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210	2/8	2.677767e-03	8.583732e-02	0	0	3.332323e+01	1.973659e+02	GFPT2;UAP1
Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	5/106	4.264617e-03	1.219420e-01	0	0	5.001015e+00	2.729256e+01	C3;BMP4;VWA1;GAS6;FBN1
Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	4/66	4.312784e-03	1.219420e-01	0	0	6.497038e+00	3.538398e+01	COL13A1;COL23A1;AGRN;FBN1
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	5/107	4.438096e-03	1.219420e-01	0	0	4.951735e+00	2.682617e+01	SOCS3;ANXA1;CCND1;BCL2;RORA
Reactome_2022	Signaling By Leptin R-HSA-2586552	2/11	5.157021e-03	1.352546e-01	0	0	2.221212e+01	1.170000e+02	SOCS3;IRS2
Reactome_2022	NCAM1 Interactions R-HSA-419037	3/37	5.960438e-03	1.424219e-01	0	0	8.853090e+00	4.535094e+01	NCAM1;AGRN;CACNA1G
Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	2/12	6.147875e-03	1.424219e-01	0	0	1.998990e+01	1.017815e+02	PPL;XDH
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	4/73	6.170791e-03	1.424219e-01	0	0	5.835847e+00	2.969237e+01	GNGT2;GNG2;CCND1;BCL2
Reactome_2022	Elastic Fibre Formation R-HSA-1566948	3/39	6.909074e-03	1.533283e-01	0	0	8.360406e+00	4.159235e+01	BMP4;EFEMP1;FBN1
Reactome_2022	Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	2/13	7.218101e-03	1.542535e-01	0	0	1.817172e+01	8.960771e+01	SDC3;AGRN
Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	5/123	7.940924e-03	1.631644e-01	0	0	4.276836e+00	2.068161e+01	C3;BMP4;VWA1;GAS6;FBN1
Reactome_2022	RUNX3 Regulates NOTCH Signaling R-HSA-8941856	2/14	8.366027e-03	1.631644e-01	0	0	1.665657e+01	7.967795e+01	JAG1;RUNX3
Reactome_2022	Platelet Degranulation R-HSA-114608	5/125	8.483416e-03	1.631644e-01	0	0	4.205128e+00	2.005696e+01	CLEC3B;RARRES2;SERPING1;PDGFA;GAS6
Reactome_2022	Prolactin Receptor Signaling R-HSA-1170546	2/15	9.590008e-03	1.729198e-01	0	0	1.537451e+01	7.144588e+01	GHR;PRLR
Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	2/15	9.590008e-03	1.729198e-01	0	0	1.537451e+01	7.144588e+01	PPP1R15A;ATF3
Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	5/130	9.950895e-03	1.739899e-01	0	0	4.035897e+00	1.860586e+01	CLEC3B;RARRES2;SERPING1;PDGFA;GAS6
Reactome_2022	Regulation Of Complement Cascade R-HSA-977606	3/45	1.026913e-02	1.742731e-01	0	0	7.163887e+00	3.280067e+01	C3;SERPING1;CD55
Reactome_2022	Signaling By NTRKs R-HSA-166520	5/132	1.058380e-02	1.744816e-01	0	0	3.971936e+00	1.806608e+01	DUSP4;NTRK2;FOSB;IRS2;PCSK6
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	5/134	1.124374e-02	1.802121e-01	0	0	3.909958e+00	1.754767e+01	PROCR;GRB14;SDC3;GAS6;S100A9
Reactome_2022	Hemostasis R-HSA-109582	12/576	1.339156e-02	1.912647e-01	0	0	2.177003e+00	9.389699e+00	PROCR;CLEC3B;GNGT2;GNG2;GRB14;RARRES2;SDC3;SERPING1;PDGFA;MAFK;GAS6;S100A9
Reactome_2022	Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	3/50	1.367863e-02	1.912647e-01	0	0	6.400151e+00	2.746894e+01	CHPF;SDC3;AGRN
Reactome_2022	G Beta:Gamma Signaling Thru BTK R-HSA-8964315	2/18	1.370220e-02	1.912647e-01	0	0	1.248990e+01	5.358415e+01	GNG2;GNGT2
Reactome_2022	Peptide Ligand-Binding Receptors R-HSA-375276	6/196	1.415448e-02	1.912647e-01	0	0	3.192078e+00	1.359099e+01	C3;ANXA1;CCL7;CCL19;ACKR1;TAC1
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	7/254	1.419441e-02	1.912647e-01	0	0	2.871159e+00	1.221651e+01	CLEC3B;GNGT2;GNG2;RARRES2;SERPING1;PDGFA;GAS6
Reactome_2022	Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889	2/19	1.521445e-02	1.912647e-01	0	0	1.175460e+01	4.919901e+01	LPL;PCSK6
Reactome_2022	Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851	2/19	1.521445e-02	1.912647e-01	0	0	1.175460e+01	4.919901e+01	GNG2;GNGT2
Reactome_2022	Transcriptional Regulation By RUNX3 R-HSA-8878159	4/95	1.524457e-02	1.912647e-01	0	0	4.420049e+00	1.849142e+01	BRD2;JAG1;CCND1;RUNX3
Reactome_2022	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	2/20	1.679489e-02	1.912647e-01	0	0	1.110101e+01	4.536628e+01	SDC3;AGRN
Reactome_2022	Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	2/20	1.679489e-02	1.912647e-01	0	0	1.110101e+01	4.536628e+01	SDC3;AGRN
Reactome_2022	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	2/20	1.679489e-02	1.912647e-01	0	0	1.110101e+01	4.536628e+01	SDC3;AGRN
Reactome_2022	G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616	2/20	1.679489e-02	1.912647e-01	0	0	1.110101e+01	4.536628e+01	GNG2;GNGT2
Reactome_2022	G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	2/20	1.679489e-02	1.912647e-01	0	0	1.110101e+01	4.536628e+01	GNG2;GNGT2
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	3/54	1.681610e-02	1.912647e-01	0	0	5.896984e+00	2.409165e+01	S100A9;CRLF1;LMNB1
Reactome_2022	Visual Phototransduction R-HSA-2187338	4/98	1.690555e-02	1.912647e-01	0	0	4.278333e+00	1.745608e+01	RBP4;SDC3;LPL;AGRN
Reactome_2022	Complement Cascade R-HSA-166658	3/55	1.765806e-02	1.934736e-01	0	0	5.783288e+00	2.334460e+01	C3;SERPING1;CD55
Reactome_2022	Presynaptic Function Of Kainate Receptors R-HSA-500657	2/21	1.844202e-02	1.934736e-01	0	0	1.051621e+01	4.199254e+01	GNG2;GNGT2
Reactome_2022	HS-GAG Degradation R-HSA-2024096	2/21	1.844202e-02	1.934736e-01	0	0	1.051621e+01	4.199254e+01	SDC3;AGRN
Reactome_2022	Inflammasomes R-HSA-622312	2/21	1.844202e-02	1.934736e-01	0	0	1.051621e+01	4.199254e+01	BCL2;TXNIP
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	3/57	1.941144e-02	2.000072e-01	0	0	5.568528e+00	2.195054e+01	NCAM1;AGRN;CACNA1G
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170	2/22	2.015438e-02	2.040189e-01	0	0	9.989899e+00	3.900390e+01	GNG2;GNGT2
Reactome_2022	Post-translational Protein Modification R-HSA-597592	22/1383	2.088587e-02	2.077784e-01	0	0	1.674488e+00	6.478060e+00	IL33;LMAN2L;NSMCE3;MBD1;GFPT2;KLHL21;RORA;UAP1;ANK3;ART3;FBXW2;CDC20;C3;BMP4;SOCS3;ADAMTS5;ADAMTS1;VWA1;GAS6;CD55;FBN1;OPCML
Reactome_2022	Nervous System Development R-HSA-9675108	11/545	2.156613e-02	2.109094e-01	0	0	2.099816e+00	8.056219e+00	EPHA4;ABLIM1;ALCAM;TYROBP;ARPC1B;IRS2;NCAM1;ANK3;AGRN;POU3F1;CACNA1G
Reactome_2022	Ca2+ Pathway R-HSA-4086398	3/61	2.319680e-02	2.142918e-01	0	0	5.183441e+00	1.950913e+01	GNGT2;GNG2;NFATC1
Reactome_2022	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	2/24	2.376893e-02	2.142918e-01	0	0	9.080808e+00	3.395655e+01	CCND1;BCL2
Reactome_2022	G-protein Activation R-HSA-202040	2/24	2.376893e-02	2.142918e-01	0	0	9.080808e+00	3.395655e+01	GNG2;GNGT2
Reactome_2022	Thromboxane Signaling Thru TP Receptor R-HSA-428930	2/24	2.376893e-02	2.142918e-01	0	0	9.080808e+00	3.395655e+01	GNG2;GNGT2
Reactome_2022	Interleukin-6 Family Signaling R-HSA-6783589	2/24	2.376893e-02	2.142918e-01	0	0	9.080808e+00	3.395655e+01	SOCS3;CRLF1
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	2/25	2.566829e-02	2.210538e-01	0	0	8.685551e+00	3.181082e+01	GNG2;GNGT2
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	2/25	2.566829e-02	2.210538e-01	0	0	8.685551e+00	3.181082e+01	C3;TXNIP
Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	2/25	2.566829e-02	2.210538e-01	0	0	8.685551e+00	3.181082e+01	GNG2;GNGT2
Reactome_2022	GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	2/26	2.762718e-02	2.304106e-01	0	0	8.323232e+00	2.987171e+01	SDC3;AGRN
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	4/114	2.764671e-02	2.304106e-01	0	0	3.653061e+00	1.310809e+01	DUSP4;NTRK2;FOSB;IRS2
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	10/496	2.795276e-02	2.304106e-01	0	0	2.091618e+00	7.482218e+00	DUSP4;NTRK2;LAMC3;STMN1;PDGFA;FOSB;IRS2;PTN;PCSK6;TNS3
Reactome_2022	Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042	2/28	3.171810e-02	2.507033e-01	0	0	7.682207e+00	2.651028e+01	GNG2;GNGT2
Reactome_2022	MET Promotes Cell Motility R-HSA-8875878	2/28	3.171810e-02	2.507033e-01	0	0	7.682207e+00	2.651028e+01	LAMC3;TNS3
Reactome_2022	Molecules Associated With Elastic Fibres R-HSA-2129379	2/28	3.171810e-02	2.507033e-01	0	0	7.682207e+00	2.651028e+01	BMP4;EFEMP1
Reactome_2022	Activation Of G Protein Gated Potassium Channels R-HSA-1296041	2/29	3.384745e-02	2.603997e-01	0	0	7.397306e+00	2.504648e+01	GNG2;GNGT2
Reactome_2022	Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	2/29	3.384745e-02	2.603997e-01	0	0	7.397306e+00	2.504648e+01	GNG2;GNGT2
Reactome_2022	HS-GAG Biosynthesis R-HSA-2022928	2/30	3.603099e-02	2.726937e-01	0	0	7.132756e+00	2.370483e+01	SDC3;AGRN
Reactome_2022	Axon Guidance R-HSA-422475	10/519	3.639067e-02	2.726937e-01	0	0	1.994727e+00	6.609412e+00	EPHA4;ABLIM1;ALCAM;TYROBP;ARPC1B;IRS2;NCAM1;ANK3;AGRN;CACNA1G
Reactome_2022	Metabolism Of Proteins R-HSA-392499	27/1890	3.734865e-02	2.745522e-01	0	0	1.502639e+00	4.939863e+00	LMAN2L;RORA;UAP1;ART3;CDC20;C3;SOCS3;ADAMTS5;GNGT2;GNG2;ADAMTS1;CD55;OPCML;IL33;GSN;NSMCE3;MBD1;GFPT2;KLHL21;ANK3;KLF4;FBXW2;BMP4;VWA1;TGFBI;GAS6;FBN1
Reactome_2022	Metabolism Of Vitamins And Cofactors R-HSA-196854	5/186	3.930157e-02	2.745522e-01	0	0	2.779289e+00	8.995143e+00	RBP4;SDC3;LPL;PARP14;AGRN
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	2/32	4.055549e-02	2.745522e-01	0	0	6.656566e+00	2.133485e+01	GNG2;GNGT2
Reactome_2022	Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	2/32	4.055549e-02	2.745522e-01	0	0	6.656566e+00	2.133485e+01	GNG2;GNGT2
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	5/188	4.084145e-02	2.745522e-01	0	0	2.748634e+00	8.790290e+00	GNGT2;GNG2;CCND1;BCL2;FOSB
Reactome_2022	Developmental Biology R-HSA-1266738	17/1073	4.120086e-02	2.745522e-01	0	0	1.648907e+00	5.258853e+00	EPHA4;ARPC1B;LGI2;LPL;IRS2;ANK3;PCSK6;POU3F1;KLF4;PPL;CACNA1G;BMP4;ABLIM1;ALCAM;TYROBP;NCAM1;AGRN
Reactome_2022	GPCR Ligand Binding R-HSA-500792	9/458	4.131322e-02	2.745522e-01	0	0	2.030796e+00	6.471278e+00	C3;GNGT2;ANXA1;GNG2;CCL7;CCL19;ACKR1;TAC1;CD55
